"","TeamFan","Response","Race","Political"
"4157","New Orleans Saints","RepublicanWhite","White","Republican"
"4158","New Orleans Saints","RepublicanWhite","White","Republican"
"4159","New Orleans Saints","RepublicanWhite","White","Republican"
"4160","New Orleans Saints","RepublicanWhite","White","Republican"
"4161","New Orleans Saints","RepublicanWhite","White","Republican"
"4162","New York Giants","DemocratAsian","Asian","Democrat"
"4163","New York Giants","DemocratAsian","Asian","Democrat"
"4164","New York Giants","DemocratAsian","Asian","Democrat"
"4165","New York Giants","DemocratAsian","Asian","Democrat"
"4166","New York Giants","DemocratAsian","Asian","Democrat"
"4167","New York Giants","DemocratBlack","Black","Democrat"
"4168","New York Giants","DemocratBlack","Black","Democrat"
"4169","New York Giants","DemocratBlack","Black","Democrat"
"4170","New York Giants","DemocratBlack","Black","Democrat"
"4171","New York Giants","DemocratBlack","Black","Democrat"
"4172","New York Giants","DemocratBlack","Black","Democrat"
"4173","New York Giants","DemocratBlack","Black","Democrat"
"4174","New York Giants","DemocratBlack","Black","Democrat"
"4175","New York Giants","DemocratBlack","Black","Democrat"
"4176","New York Giants","DemocratBlack","Black","Democrat"
"4177","New York Giants","DemocratBlack","Black","Democrat"
"4178","New York Giants","DemocratBlack","Black","Democrat"
"4179","New York Giants","DemocratBlack","Black","Democrat"
"4180","New York Giants","DemocratBlack","Black","Democrat"
"4181","New York Giants","DemocratBlack","Black","Democrat"
"4182","New York Giants","DemocratBlack","Black","Democrat"
"4183","New York Giants","DemocratBlack","Black","Democrat"
"4184","New York Giants","DemocratBlack","Black","Democrat"
"4185","New York Giants","DemocratBlack","Black","Democrat"
"4186","New York Giants","DemocratBlack","Black","Democrat"
"4187","New York Giants","DemocratHispanic","Hispanic","Democrat"
"4188","New York Giants","DemocratHispanic","Hispanic","Democrat"
"4189","New York Giants","DemocratHispanic","Hispanic","Democrat"
"4190","New York Giants","DemocratHispanic","Hispanic","Democrat"
"4191","New York Giants","DemocratHispanic","Hispanic","Democrat"
"4192","New York Giants","DemocratOther","Other","Democrat"
"4193","New York Giants","DemocratOther","Other","Democrat"
"4194","New York Giants","DemocratOther","Other","Democrat"
"4195","New York Giants","DemocratOther","Other","Democrat"
"4196","New York Giants","DemocratOther","Other","Democrat"
"4197","New York Giants","DemocratWhite","White","Democrat"
"4198","New York Giants","DemocratWhite","White","Democrat"
"4199","New York Giants","DemocratWhite","White","Democrat"
"4200","New York Giants","DemocratWhite","White","Democrat"
"4201","New York Giants","DemocratWhite","White","Democrat"
"4202","New York Giants","DemocratWhite","White","Democrat"
"4203","New York Giants","DemocratWhite","White","Democrat"
"4204","New York Giants","DemocratWhite","White","Democrat"
"4205","New York Giants","DemocratWhite","White","Democrat"
"4206","New York Giants","DemocratWhite","White","Democrat"
"4207","New York Giants","DemocratWhite","White","Democrat"
"4208","New York Giants","DemocratWhite","White","Democrat"
"4209","New York Giants","DemocratWhite","White","Democrat"
"4210","New York Giants","DemocratWhite","White","Democrat"
"4211","New York Giants","DemocratWhite","White","Democrat"
"4212","New York Giants","DemocratWhite","White","Democrat"
"4213","New York Giants","DemocratWhite","White","Democrat"
"4214","New York Giants","DemocratWhite","White","Democrat"
"4215","New York Giants","DemocratWhite","White","Democrat"
"4216","New York Giants","DemocratWhite","White","Democrat"
"4217","New York Giants","DemocratWhite","White","Democrat"
"4218","New York Giants","DemocratWhite","White","Democrat"
"4219","New York Giants","DemocratWhite","White","Democrat"
"4220","New York Giants","DemocratWhite","White","Democrat"
"4221","New York Giants","DemocratWhite","White","Democrat"
"4222","New York Giants","DemocratWhite","White","Democrat"
"4223","New York Giants","DemocratWhite","White","Democrat"
"4224","New York Giants","DemocratWhite","White","Democrat"
"4225","New York Giants","DemocratWhite","White","Democrat"
"4226","New York Giants","DemocratWhite","White","Democrat"
"4227","New York Giants","DemocratWhite","White","Democrat"
"4228","New York Giants","DemocratWhite","White","Democrat"
"4229","New York Giants","DemocratWhite","White","Democrat"
"4230","New York Giants","DemocratWhite","White","Democrat"
"4231","New York Giants","DemocratWhite","White","Democrat"
"4232","New York Giants","DemocratWhite","White","Democrat"
"4233","New York Giants","DemocratWhite","White","Democrat"
"4234","New York Giants","DemocratWhite","White","Democrat"
"4235","New York Giants","DemocratWhite","White","Democrat"
"4236","New York Giants","DemocratWhite","White","Democrat"
"4237","New York Giants","DemocratWhite","White","Democrat"
"4238","New York Giants","DemocratWhite","White","Democrat"
"4239","New York Giants","DemocratWhite","White","Democrat"
"4240","New York Giants","DemocratWhite","White","Democrat"
"4241","New York Giants","DemocratWhite","White","Democrat"
"4242","New York Giants","DemocratWhite","White","Democrat"
"4243","New York Giants","DemocratWhite","White","Democrat"
"4244","New York Giants","DemocratWhite","White","Democrat"
"4245","New York Giants","DemocratWhite","White","Democrat"
"4246","New York Giants","DemocratWhite","White","Democrat"
"4247","New York Giants","DemocratWhite","White","Democrat"
"4248","New York Giants","DemocratWhite","White","Democrat"
"4249","New York Giants","DemocratWhite","White","Democrat"
"4250","New York Giants","DemocratWhite","White","Democrat"
"4251","New York Giants","DemocratWhite","White","Democrat"
"4252","New York Giants","DemocratWhite","White","Democrat"
"4253","New York Giants","DemocratWhite","White","Democrat"
"4254","New York Giants","DemocratWhite","White","Democrat"
"4255","New York Giants","DemocratWhite","White","Democrat"
"4256","New York Giants","DemocratWhite","White","Democrat"
"4257","New York Giants","IndependentAsian","Asian","Independent"
"4258","New York Giants","IndependentAsian","Asian","Independent"
"4259","New York Giants","IndependentAsian","Asian","Independent"
"4260","New York Giants","IndependentAsian","Asian","Independent"
"4261","New York Giants","IndependentAsian","Asian","Independent"
"4262","New York Giants","IndependentBlack","Black","Independent"
"4263","New York Giants","IndependentBlack","Black","Independent"
"4264","New York Giants","IndependentBlack","Black","Independent"
"4265","New York Giants","IndependentBlack","Black","Independent"
"4266","New York Giants","IndependentHispanic","Hispanic","Independent"
"4267","New York Giants","IndependentHispanic","Hispanic","Independent"
"4268","New York Giants","IndependentHispanic","Hispanic","Independent"
"4269","New York Giants","IndependentHispanic","Hispanic","Independent"
"4270","New York Giants","IndependentHispanic","Hispanic","Independent"
"4271","New York Giants","IndependentHispanic","Hispanic","Independent"
"4272","New York Giants","IndependentHispanic","Hispanic","Independent"
"4273","New York Giants","IndependentHispanic","Hispanic","Independent"
"4274","New York Giants","IndependentOther","Other","Independent"
"4275","New York Giants","IndependentOther","Other","Independent"
"4276","New York Giants","IndependentOther","Other","Independent"
"4277","New York Giants","IndependentOther","Other","Independent"
"4278","New York Giants","IndependentOther","Other","Independent"
"4279","New York Giants","IndependentOther","Other","Independent"
"4280","New York Giants","IndependentOther","Other","Independent"
"4281","New York Giants","IndependentOther","Other","Independent"
"4282","New York Giants","IndependentOther","Other","Independent"
"4283","New York Giants","IndependentOther","Other","Independent"
"4284","New York Giants","IndependentOther","Other","Independent"
"4285","New York Giants","IndependentOther","Other","Independent"
"4286","New York Giants","IndependentOther","Other","Independent"
"4287","New York Giants","IndependentOther","Other","Independent"
"4288","New York Giants","IndependentOther","Other","Independent"
"4289","New York Giants","IndependentOther","Other","Independent"
"4290","New York Giants","IndependentOther","Other","Independent"
"4291","New York Giants","IndependentOther","Other","Independent"
"4292","New York Giants","IndependentOther","Other","Independent"
"4293","New York Giants","IndependentWhite","White","Independent"
"4294","New York Giants","IndependentWhite","White","Independent"
"4295","New York Giants","IndependentWhite","White","Independent"
"4296","New York Giants","IndependentWhite","White","Independent"
"4297","New York Giants","IndependentWhite","White","Independent"
"4298","New York Giants","IndependentWhite","White","Independent"
"4299","New York Giants","IndependentWhite","White","Independent"
"4300","New York Giants","IndependentWhite","White","Independent"
"4301","New York Giants","IndependentWhite","White","Independent"
"4302","New York Giants","IndependentWhite","White","Independent"
"4303","New York Giants","IndependentWhite","White","Independent"
"4304","New York Giants","IndependentWhite","White","Independent"
"4305","New York Giants","IndependentWhite","White","Independent"
"4306","New York Giants","IndependentWhite","White","Independent"
"4307","New York Giants","IndependentWhite","White","Independent"
"4308","New York Giants","IndependentWhite","White","Independent"
"4309","New York Giants","IndependentWhite","White","Independent"
"4310","New York Giants","IndependentWhite","White","Independent"
"4311","New York Giants","IndependentWhite","White","Independent"
"4312","New York Giants","IndependentWhite","White","Independent"
"4313","New York Giants","IndependentWhite","White","Independent"
"4314","New York Giants","IndependentWhite","White","Independent"
"4315","New York Giants","IndependentWhite","White","Independent"
"4316","New York Giants","IndependentWhite","White","Independent"
"4317","New York Giants","IndependentWhite","White","Independent"
"4318","New York Giants","IndependentWhite","White","Independent"
"4319","New York Giants","IndependentWhite","White","Independent"
"4320","New York Giants","IndependentWhite","White","Independent"
"4321","New York Giants","IndependentWhite","White","Independent"
"4322","New York Giants","IndependentWhite","White","Independent"
"4323","New York Giants","IndependentWhite","White","Independent"
"4324","New York Giants","IndependentWhite","White","Independent"
"4325","New York Giants","IndependentWhite","White","Independent"
"4326","New York Giants","IndependentWhite","White","Independent"
"4327","New York Giants","IndependentWhite","White","Independent"
"4328","New York Giants","IndependentWhite","White","Independent"
